0.000000, nan
0.010010, -0.077590
0.020020, 0.227297
0.030030, -0.116150
0.040040, 0.344924
0.050050, 0.098705
0.060060, 0.318104
0.070070, 0.247972
0.080080, 0.511253
0.090090, 0.104768
0.100100, 0.262649
0.110110, 0.834843
0.120120, 0.999324
0.130130, 1.092673
0.140140, 0.722337
0.150150, 0.522914
0.160160, 0.614348
0.170170, 1.031570
0.180180, 0.863517
0.190190, 0.559313
0.200200, 0.972412
0.210210, 0.693308
0.220220, 0.849648
0.230230, 0.897816
0.240240, 1.308932
0.250250, 1.024923
0.260260, 1.290062
0.270270, 0.988024
0.280280, 1.090923
0.290290, 1.379675
0.300300, 1.208708
0.310310, 0.884252
0.320320, 1.143017
0.330330, 0.709330
0.340340, 1.071452
0.350350, 1.298855
0.360360, 0.935905
0.370370, 0.736636
0.380380, 1.334792
0.390390, 1.179511
0.400400, 1.688639
0.410410, 1.300995
0.420420, 1.758693
0.430430, 1.466585
0.440440, 1.482404
0.450450, 1.301394
0.460460, 1.266000
0.470470, 1.411676
0.480480, 2.044233
0.490490, 1.212853
0.500501, 1.311147
0.510511, 1.280993
0.520521, 0.995773
0.530531, 1.046615
0.540541, 1.435205
0.550551, 1.243219
0.560561, 1.193097
0.570571, 1.187276
0.580581, 1.244681
0.590591, 1.352639
0.600601, 1.419921
0.610611, 1.244078
0.620621, 0.981471
0.630631, 0.781556
0.640641, 1.101665
0.650651, 0.678884
0.660661, 0.572060
0.670671, 1.102209
0.680681, 0.651457
0.690691, 0.864733
0.700701, 0.671277
0.710711, 1.004814
0.720721, 0.595417
0.730731, 0.222473
0.740741, 0.421355
0.750751, 0.505501
0.760761, 0.474351
0.770771, -0.091778
0.780781, -0.083991
0.790791, 0.003690
0.800801, -0.168395
0.810811, -0.368656
0.820821, -0.397579
0.830831, -0.737028
0.840841, -0.727156
0.850851, -0.763545
0.860861, -0.826999
0.870871, -0.738039
0.880881, -0.805809
0.890891, -1.133268
0.900901, -0.843351
0.910911, -0.897947
0.920921, -1.167232
0.930931, -1.609279
0.940941, -1.411997
0.950951, -1.675370
0.960961, -1.476538
0.970971, -1.231598
0.980981, -2.238377
0.990991, -2.157863
1.001001, -2.167248
1.011011, -2.604957
1.021021, -2.489260
1.031031, -2.293001
1.041041, -2.637382
1.051051, -2.416206
1.061061, -2.645448
1.071071, -2.323923
1.081081, -2.764325
1.091091, -2.994415
1.101101, -2.675772
1.111111, -3.122387
1.121121, -3.192437
1.131131, -3.310476
1.141141, -3.760425
1.151151, -3.367761
1.161161, -2.991471
1.171171, -3.862100
1.181181, -4.023593
1.191191, -3.818589
1.201201, -4.215915
1.211211, -4.337645
1.221221, -4.168889
1.231231, -4.334220
1.241241, -4.544088
1.251251, -4.630646
1.261261, -4.118196
1.271271, -4.682209
1.281281, -4.852392
1.291291, -4.790121
1.301301, -4.944157
1.311311, -5.075419
1.321321, -5.202232
1.331331, -5.161009
1.341341, -5.225728
1.351351, -5.229350
1.361361, -5.769011
1.371371, -5.488918
1.381381, -5.670531
1.391391, -5.487631
1.401401, -5.678268
1.411411, -6.092829
1.421421, -5.754520
1.431431, -5.772309
1.441441, -6.069567
1.451451, -5.851828
1.461461, -5.718598
1.471471, -5.863386
1.481481, -6.032877
1.491491, -6.090593
1.501502, -6.044711
1.511512, -5.944256
1.521522, -5.813138
1.531532, -6.145101
1.541542, -6.249860
1.551552, -5.635962
1.561562, -6.019405
1.571572, -5.784263
1.581582, -6.005646
1.591592, -6.122893
1.601602, -5.861974
1.611612, -6.227260
1.621622, -5.810943
1.631632, -5.839872
1.641642, -5.883212
1.651652, -6.007014
1.661662, -5.369529
1.671672, -5.630276
1.681682, -5.799250
1.691692, -6.012333
1.701702, -6.085659
1.711712, -5.991642
1.721722, -5.377248
1.731732, -5.749771
1.741742, -5.417703
1.751752, -5.423244
1.761762, -5.167237
1.771772, -5.335746
1.781782, -5.151338
1.791792, -5.028607
1.801802, -4.661662
1.811812, -4.943873
1.821822, -5.184485
1.831832, -4.916056
1.841842, -4.729339
1.851852, -4.875130
1.861862, -4.208447
1.871872, -5.255993
1.881882, -4.223301
1.891892, -4.059980
1.901902, -3.642798
1.911912, -4.040224
1.921922, -3.506686
1.931932, -3.821970
1.941942, -3.884891
1.951952, -3.204442
1.961962, -3.574652
1.971972, -3.577270
1.981982, -2.691895
1.991992, -3.146600
2.002002, -2.753509
2.012012, -2.936379
2.022022, -2.539501
2.032032, -2.572315
2.042042, -2.160000
2.052052, -2.459908
2.062062, -1.938644
2.072072, -2.273179
2.082082, -1.874757
2.092092, -2.037564
2.102102, -1.788208
2.112112, -1.824435
2.122122, -1.484380
2.132132, -1.904700
2.142142, -1.906183
2.152152, -1.132000
2.162162, -0.942484
2.172172, -1.445473
2.182182, -1.217663
2.192192, -0.460889
2.202202, -0.896367
2.212212, -0.501654
2.222222, -0.575212
2.232232, -0.789206
2.242242, -0.253694
2.252252, -0.583905
2.262262, -0.522897
2.272272, -0.449052
2.282282, -0.635046
2.292292, -0.238633
2.302302, -0.232561
2.312312, -0.025272
2.322322, -0.093573
2.332332, -0.131540
2.342342, -0.019405
2.352352, -0.279809
2.362362, 0.088234
2.372372, 0.343948
2.382382, 0.011257
2.392392, 0.439457
2.402402, -0.006178
2.412412, 0.183465
2.422422, 0.372669
2.432432, 0.048464
2.442442, -0.076599
2.452452, 0.132086
2.462462, -0.170357
2.472472, -0.083395
2.482482, -0.033798
2.492492, 0.076955
2.502503, 0.142440
2.512513, -0.184248
2.522523, -0.114180
2.532533, 0.168201
2.542543, -0.438746
2.552553, -0.184278
2.562563, -0.014188
2.572573, -0.233590
2.582583, -0.293871
2.592593, -0.512928
2.602603, -0.464092
2.612613, -0.540555
2.622623, -0.590707
2.632633, -0.890408
2.642643, -0.521587
2.652653, -0.385324
2.662663, -0.815038
2.672673, -0.370530
2.682683, -1.598774
2.692693, -1.354270
2.702703, -1.711873
2.712713, -1.295611
2.722723, -1.036373
2.732733, -1.343145
2.742743, -1.536119
2.752753, -1.989842
2.762763, -1.675901
2.772773, -1.924386
2.782783, -1.651976
2.792793, -1.924261
2.802803, -2.083433
2.812813, -1.997531
2.822823, -1.773446
2.832833, -2.782584
2.842843, -1.954206
2.852853, -2.376493
2.862863, -2.779927
2.872873, -2.463228
2.882883, -2.442139
2.892893, -2.326428
2.902903, -2.684068
2.912913, -2.879271
2.922923, -2.890237
2.932933, -2.831228
2.942943, -2.723318
2.952953, -3.207579
2.962963, -3.317601
2.972973, -3.510851
2.982983, -3.114892
2.992993, -3.552531
3.003003, -3.034826
3.013013, -3.027676
3.023023, -3.442520
3.033033, -2.703994
3.043043, -3.583375
3.053053, -3.162294
3.063063, -2.928527
3.073073, -3.324176
3.083083, -3.039242
3.093093, -3.325009
3.103103, -3.149663
3.113113, -3.679435
3.123123, -3.097153
3.133133, -3.701328
3.143143, -2.697610
3.153153, -3.342097
3.163163, -3.196676
3.173173, -3.028114
3.183183, -2.950067
3.193193, -2.893535
3.203203, -2.888968
3.213213, -3.011533
3.223223, -2.576473
3.233233, -2.581154
3.243243, -2.474546
3.253253, -3.012164
3.263263, -2.689679
3.273273, -2.955563
3.283283, -2.151823
3.293293, -1.779560
3.303303, -1.934647
3.313313, -2.551905
3.323323, -1.887174
3.333333, -1.930945
3.343343, -1.314506
3.353353, -1.981682
3.363363, -1.071901
3.373373, -1.728209
3.383383, -1.271555
3.393393, -1.452763
3.403403, -1.524065
3.413413, -1.422266
3.423423, -1.264626
3.433433, -0.801432
3.443443, -0.682952
3.453453, -0.215178
3.463463, -0.507231
3.473473, -0.580780
3.483483, -0.710540
3.493493, -0.408544
3.503504, 0.009378
3.513514, -0.298047
3.523524, -0.113986
3.533534, 0.151115
3.543544, -0.062884
3.553554, 0.222588
3.563564, 0.244130
3.573574, -0.030265
3.583584, 0.065160
3.593594, 0.125262
3.603604, 0.235920
3.613614, 0.192476
3.623624, 0.576541
3.633634, 0.368761
3.643644, 0.650484
3.653654, 0.487730
3.663664, 0.475133
3.673674, 0.746584
3.683684, 0.793787
3.693694, 0.678343
3.703704, 0.343829
3.713714, 0.632269
3.723724, 0.511970
3.733734, 0.991553
3.743744, 0.842322
3.753754, 0.554890
3.763764, 0.300879
3.773774, 0.702717
3.783784, 0.355013
3.793794, 1.184401
3.803804, 0.395013
3.813814, 0.343830
3.823824, 0.667472
3.833834, 0.592495
3.843844, 0.548644
3.853854, 0.354856
3.863864, 0.162468
3.873874, -0.076997
3.883884, 0.064190
3.893894, 0.159271
3.903904, 0.182946
3.913914, 0.334751
3.923924, -0.339300
3.933934, -0.147938
3.943944, -0.387576
3.953954, -0.149235
3.963964, -0.022177
3.973974, -0.316093
3.983984, -0.806528
3.993994, -0.126089
4.004004, -0.361890
4.014014, -0.428813
4.024024, -0.499121
4.034034, -0.922822
4.044044, -0.876975
4.054054, -0.777561
4.064064, -0.744403
4.074074, -0.576584
4.084084, -0.426230
4.094094, -0.746891
4.104104, -0.717858
4.114114, -0.932745
4.124124, -0.856697
4.134134, -0.685151
4.144144, -0.890542
4.154154, -0.603466
4.164164, -0.980651
